numeroCamara,numeroSenado,tituloCorto,tipo,autores,estado,comision,origen,cuatrenio,legislatura,url,tituloLargo,objeto
065/2018C,,"DÍA NACIONAL DE PUEBLO RAIZAL SAN ANDRÉS","Ley Ordinaria","[""H.R.Elizabeth Jay-Pang Díaz"",""H.R.Astrid Sánchez Montes De Oca""]","Trámite a Senado","Comisión Segunda o de Relaciones Internacionales","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/dia-nacional-de-pueblo-raizal-san-andres,"POR LA CUAL SE ESTABLECE PRIMERO (1) DE AGOSTO, DÍA DE LA EMANCIPACIÓN DEL PUEBLO RAIZAL DEL ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA, COMO EL DÍA NACIONAL DEL PUEBLO RAIZAL","El objeto de la presente ley es declarar el día 1 de agosto de cada año como el día Nacional del Pueblo Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina, en conmemoración a la primera emancipación de la población esclavizada en las islas el 1 de agosto de 1834."
064/2018C,,"PRACTICAS TAURINAS","Ley Ordinaria","[""H.S.Nadya Georgette Blel Scaf"",""H.S.Richard Alfonso Aguilar Villa"",""H.R.Juan Carlos Lozada Vargas"",""H.R.Luvi Katherine Miranda Peña"",""H.R.Hernando José Padaui Álvarez"",""H.R.Hernán Gustavo Estupiñan Calvache"",""H.R.Alejandro Alberto Vega Pérez"",""H.R.Julián Peinado Ramírez"",""H.R.Nilton Córdoba Manyoma"",""H.R.Harry Giovanny González García"",""H.R.Nicolás Albeiro Echeverry Alvarán"",""H.R.Jorge Eliécer Tamayo Marulanda"",""H.R.John Jairo Roldan Avendaño"",""H.R.Carlos Germán Navas Talero"",""H.R.José Daniel López Jiménez"",""H.R.Inti Raúl Asprilla Reyes"",""H.R.Germán Alcides Blanco Álvarez"",""H.R.Juan Carlos Wills Ospina"",""H.R.Flora Perdomo Andrade"",""H.R.Crisanto Pisso Mazabuel"",""H.R.María José Pizarro Rodríguez"",""H.R.Carlos Adolfo Ardila Espinosa""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/practicas-taurinas-0,"POR EL CUAL SE ELIMINAN LAS PRÁCTICAS TAURINAS EN EL TERRITORIO NACIONAL Y SE DICTAN OTRAS DISPOSICIONES","Fortalecer la cultura ciudadana para la convivencia y la construcción de una sociedad de la no violencia, que respete la vida e integridad de los seres sintientes, eliminando las prácticas taurinas como una expresión de maltrato, crueldad y violencia en espectáculos públicos.
2. ANTECEDENTES"
063/2018C,255/2019S,"LENGUAJE CLARO","Ley Estatutaria","[""H.R.Nubia López Morales""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/lenguaje-claro,"POR MEDIO DE LA CUAL SE MODIFICA PARCIALMENTE LA LEY 1712 DE 2014 Y SE DICTAN OTRAS DISPOSICIONES” (LEY LENGUAJE CLARO)","La presente ley tiene por objeto modificar parcialmente la Ley 1712 de 2014 en busca de garantizar el derecho que tiene todo ciudadano colombiano a comprender la información pública y promover el uso y desarrollo de un lenguaje claro, comprensible y accesible en los textos legales y formales."
062/2018C,,"REFORMA A LA SALUD","Ley Ordinaria","[""H.R.José Luis Correa López"",""H.R.Alexander Harley Bermúdez Lasso"",""H.R.Andrés David Calle Aguas"",""H.R.Carlos Julio Bonilla Soto"",""H.R.Rodrigo Arturo Rojas Lara"",""H.R.Hernán Gustavo Estupiñan Calvache"",""H.R.Flora Perdomo Andrade"",""H.R.Fabio Fernando Arroyave Rivas"",""H.R.John Jairo Roldan Avendaño"",""H.R.Jezmi Lizeth Barraza Arraut"",""H.R.Víctor Manuel Ortiz Joya"",""H.R.Harry Giovanny González García"",""H.R.Juan Fernando Reyes Kuri"",""H.R.Kelyn Johana González Duarte"",""H.R.Alejandro Alberto Vega Pérez"",""H.R.Silvio José Carrasquilla Torres"",""H.R.Juan Diego Echavarría Sánchez"",""H.R.Carlos Adolfo Ardila Espinosa"",""H.R.Adriana Gómez Millán"",""H.R.Henry Fernando Correal Herrera"",""H.R.Julián Peinado Ramírez"",""y otras firmas""]",Archivado,"Comisión Séptima Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/reforma-a-la-salud-1,"POR LA CUAL SE REDEFINE EL SISTEMA GENERAL DE SEGURIDAD SOCIAL EN SALUD Y SE DICTAN OTRAS DISPOSICIONES","El objetivo de la presente ley es redefinir el Sistema General de Seguridad Social en Salud con el propósito de garantizar el goce efectivo del derecho fundamental a la salud, mejorando las condiciones de acceso de la población, en todos los niveles de atención, con calidad, oportunidad, continuidad, pertinencia y seguimiento de los servicios; así como garantizar la sostenibilidad y el equilibrio financiero del Sistema."
061/2018C,,"UNIFICACIÓN CÓDIGO CIVIL Y COMERCIO","Ley Ordinaria","[""H.S.Carlos Abraham Jiménez""]",Retirado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/unificacion-codigo-civil-y-comercio,"POR MEDIO DEL CUAL SE UNIFICA EL CÓDIGO DE CIVIL Y DE COMERCIO DE LA REPÚBLICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","El presente capítulo tiene por objeto la protección e inclusión social de toda persona natural con discapacidad mental o que adopte conductas que la inhabiliten para su normal desempeño en la sociedad.
La protección de la persona con discapacidad mental y de sus derechos fundamentales será la directriz de interpretación y aplicación de estas normas. El ejercicio de las guardas y consejerías y de los sistemas de administración patrimonial tendrá como objetivo principal la rehabilitación y el bienestar del afectado."
060/2018C,,"CENTRO DERMATOLÓGICO FEDERICO LLERAS","Ley Ordinaria","[""H.R.José Luis Correa López""]",Archivado,"Comisión Segunda o de Relaciones Internacionales","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/centro-dermatologico-federico-lleras,"POR MEDIO DEL CUAL SE MODIFICA EL NOMBRE AL CENTRO DERMATOLOGICO FEDERICO LLERAS ACOSTA E.S.E. Y SE DICTAN OTRAS DISPOSICIONES",""
059/2018C,,"PARQUES NATURALES","Ley Orgánica","[""Ministro de Ambiente y Desarrollo Sostenible"",""LUIS GILBERTO MURIULLO URRUTIA.""]","Trámite en Plenaria","Comisión Primera Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/parques-naturales-0,"POR MEDIO DE LA CUAL SE EXCEPTÚA A PARQUES NACIONALES NATURALES DE COLOMBIA DE LO DISPUESTO EN EL ARTÍCULO 92 DE LA LEY 617 DE 2000.”","Solicitar la excepción de la Unidad Administrativa Especial Parques Nacionales Naturales de Colombia de las restricciones previstas en el Artículo 92 de la Ley 617 de 2000, con el fin de fortalecer la entidad en relación con la política pública en materia del Sistema Nacional de Áreas Protegidas, teniendo en cuenta que la Constitución establece que es deber del Estado proteger la diversidad e integridad del ambiente, conservar las áreas de especial importancia ecológica y fomentar la educación para lograr estos fines."
058/2018C,,"FORTALECIMIENTO SISTEMA NACIONAL AMBIENTAL","Ley Ordinaria","[""Ministro de Ambiente y Desarrollo Sostenible"",""LUIS GILBERTO MURIULLO URRUTIA.""]",Retirado,"Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/fortalecimiento-sistema-nacional-ambiental-0,"POR MEDIO DEL CUAL SE FORTALECE EL SISTEMA NACIONAL AMBIENTAL ESTABLECIDO EN LA LEY 99 DE 1993","El objeto de la presente Ley es fortalecer el Sistema Nacional Ambiental – SINA para garantizar el derecho al ambiente sano en el contexto del desarrollo sostenible del país."
057/2018C,,"SISTEMA GENERAL DE PARTICIPACIONES","Ley Ordinaria","[""Ministro de Hacienda y Crédito Público"",""MAURICIO CÁRDENAS SANTAMARIA"",""Ministro de Salud y Protección"",""ALEJANDRO GAVIRIA URIBE"",""Ministro de Vivienda"",""Ciudad y Territorio"",""CAMILO SANCHEZ ORTEGA"",""Ministra de Educación Nacional"",""YANET CRISTINA GIHA TOVAR.""]",Retirado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/sistema-general-de-participaciones-6,"POR LA CUAL SE DICTAN NORMAS ORGÁNICAS EN MATERIA DE RECURSOS Y COMPETENCIAS, DE CONFORMIDAD CON LOS ARTÍCULOS 356 Y 357 DE LA CONSTITUCIÓN POLÍTICA, Y SE DICTAN OTRAS DISPOSICIONES",""
056/2018C,,"PASIVOS AMBIENTALES","Ley Ordinaria","[""Juanita María Goebertus Estrada"",""Catalina Ortiz Lalinde"",""César Augusto Ortiz Zorro"",""Wilmer Leal Pérez"",""Neyla Ruiz Correa"",""Mauricio Andrés Toro Orjuela"",""León Fredy Muñoz Lopera"",""Inti Raúl Asprilla Reyes"",""Fabián Díaz PlataAngélica lisbeth lozano correa"",""Antanas Mockus"",""Jorge Eduardo Londoño Ulloa"",""Jose Aulo Polo Narvaez"",""Antonio sanguino Páez"",""Iván Marulanda Gómez"",""Juan Enrique Castro Prieto"",""Sandra Liliana Ortiz Nova"",""Iván Leonidas Name Vásquez""]","Trámite en Plenaria","Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/pasivos-ambientales-0,"POR MEDIO DE LA CUAL SE ESTABLECEN MECANISMOS PARA LA GESTIÓN DE PASIVOS AMBIENTALES EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","La presente Ley tiene por objeto establecer los mecanismos para la atención de pasivos ambientales en Colombia"
055/5018C,,APICULTURA,"Ley Ordinaria",[],"Trámite en Comisión","","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/apicultura-1,"“Por medio del cual se reglamenta la protección de las abejas, el fomento y desarrollo de la apicultura en Colombia y se dictan otras disposiciones”",""
055/2018C,,APICULTURA,"Ley Ordinaria","[""H.S.Angélica lisbeth lozano correa"",""H.S.Antanas Mockus"",""H.S.Jorge Eduardo Londoño Ulloa"",""H.S.Jose Aulo Polo Narvaez"",""H.S.Antonio sanguino Páez"",""H.S.Iván Marulanda Gómez"",""H.S.Juan Enrique Castro Prieto"",""H.S.Sandra Liliana Ortiz Nova"",""H.S.Iván Leonidas Name Vásquez"",""H.R.Juanita María Goebertus Estrada"",""H.R.Catalina Ortiz Lalinde"",""H.R.César Augusto Ortiz Zorro"",""H.R.Wilmer Leal Pérez"",""H.R.Neyla Ruiz Correa"",""H.R.Mauricio Andrés Toro Orjuela"",""H.R.León Fredy Muñoz Lopera"",""H.R.Fabián Díaz Plata"",""H.R.Inti Raúl Asprilla Reyes""]",Retirado,"Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/apicultura-2,"POR MEDIO DEL CUAL SE REGLAMENTA LA PROTECCIÓN DE LAS ABEJAS, EL FOMENTO Y DESARROLLO DE LA APICULTURA EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES","Declarar de interés nacional a las abejas, la apicultura y la flora apícola, estableciendo políticas públicas que contribuyan al fomento, defensa, protección, sanidad, conservación, tecnificación e industrialización de la actividad apícola, reconociéndola como un sector estratégico imprescindible para la seguridad alimentaria y la conservación del planeta"
054/2018C,,"HUMEDALES RAMSAR","Ley Ordinaria","[""H.S.Angélica lisbeth lozano correa"",""H.S.Antanas Mockus"",""H.S.Jorge Eduardo Londoño Ulloa"",""H.S.Jose Aulo Polo Narvaez"",""H.S.Antonio sanguino Páez"",""H.S.Iván Marulanda Gómez"",""H.S.Juan Enrique Castro Prieto"",""H.S.Sandra Liliana Ortiz Nova"",""H.S.Iván Leonidas Name Vásquez"",""H.R.Juanita María Goebertus Estrada"",""H.R.Catalina Ortiz Lalinde"",""H.R.César Augusto Ortiz Zorro"",""H.R.Wilmer Leal Pérez"",""H.R.Neyla Ruiz Correa"",""H.R.Mauricio Andrés Toro Orjuela"",""H.R.León Fredy Muñoz Lopera"",""H.R.Inti Raúl Asprilla Reyes"",""H.R.Fabián Díaz Plata""]",Archivado,"Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/humedales-ramsar,"POR MEDIO DE LA CUAL SE DICTAN NORMAS PARA LA CONSERVACIÓN DE LOS HUMEDALES DESIGNADOS DENTRO DE LA LISTA DE IMPORTANCIA INTERNACIONAL DE LA CONVENCIÓN RAMSAR Y SE DICTAN OTRAS DISPOSICIONES","El objeto de la presente ley es garantizar la protección de los humedales de importancia internacional y/o los designados dentro de la lista de importancia internacional de la Convención Ramsar debidamente declarados, a través de la prohibición de las actividades de exploración o explotación de recursos naturales no renovables, la urbanización de humedales, construcción de refinerías de hidrocarburos, la construcción de obras de infraestructura logística y portuaria, en los casos que implique el relleno de humedales y la pérdida de conectividad hídrica así como las actividades agropecuarias de alto impacto."
053/2018C,,"CIERRE MINERO","Ley Ordinaria","[""H.S.Angélica lisbeth lozano correa"",""H.S.Antanas Mockus"",""H.S.Jorge Eduardo Londoño Ulloa"",""H.S.Jose Aulo Polo Narvaez"",""H.S.Antonio sanguino Páez"",""H.S.Iván Marulanda Gómez"",""H.S.Juan Enrique Castro Prieto"",""H.S.Sandra Liliana Ortiz Nova"",""H.S.Iván Leonidas Name Vásquez"",""H.R.Juanita María Goebertus Estrada"",""H.R.Catalina Ortiz Lalinde"",""H.R.César Augusto Ortiz Zorro"",""H.R.Wilmer Leal Pérez"",""H.R.Neyla Ruiz Correa"",""H.R.Mauricio Andrés Toro Orjuela"",""H.R.León Fredy Muñoz Lopera"",""H.R.Inti Raúl Asprilla Reyes"",""H.R.Fabián Díaz Plata""]",Archivado,"Comisión Quinta Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/cierre-minero,"POR MEDIO DE LA CUAL SE DICTAN NORMAS PARA EL CIERRE Y ABANDONO DE MINAS Y SE DICTAN OTRAS DISPOSICIONES","El objeto de la presente ley es establecer las condiciones ambientales, técnicas, financieras y sociales que deben ser tenidas en cuenta al momento de realizar el cierre y abandono de una exploración o explotación minera."
052/2018C,059/2018S,"PRESUPUESTO 2019","Ley Ordinaria","[""Ministro de Hacienda y Crédito Público"",""MAURICIO CÁRDENAS SANTAMARIA.""]",Ley,"Comisión Tercera o de Hacienda y Crédito PúblicoComisión Cuarta o Presupuesto","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/presupuesto-2019-0,"POR LA CUAL SE DECRETA EL PRESUPUESTO DE RENTAS Y RECURSOS DE CAPITAL Y LEY DE APROPIACIONES PARA LA VIGENCIA FISCAL DEL 1o. DE ENERO AL 31 DE DICIEMBRE DE 2019",""
051/2018C,,"CASTRACION QUIMICA","Ley Ordinaria","[""H.R.Álvaro Hernán Prada Artunduaga""]",Archivado,"Comisión Primera Constitucional Permanente","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/castracion-quimica,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 599 DE 2000, IMPLEMENTADO EL PROCEDIMIENTO DE CASTRACIÓN QUÍMICA OBLIGATORIA, COMPLEMENTANDO LA PENA PRIVATIVA DE LA LIBERTAD EN CASO DE DELITOS CONTRA LA LIBERTAD, INTEGRIDAD Y FORMACIÓN SEXUALES, EN MENOR DE 14 AÑOS Y SE DICTAN OTRAS DISPOSICIONES","La presente iniciativa tiene como propósito incluir dentro de nuestra legislación penal un complemento normativo a las sanciones que se encuentran establecidas para las conductas punibles del título cuarto del Código Penal colombiano “Delitos contra la libertad, integridad y formación sexuales”, especialmente capítulo primero y segundo. De esta manera implementar la figura de la castración química como sanción obligatoria y complementaria a las penas que ya contempla nuestro ordenamiento jurídico. Herramienta punitiva que puede aportar a la rehabilitación social del reo como al cumplimiento de todas las funciones y propósitos de las penas."
049/2018C,,"VEHICULOS DOBLE CABINA","Ley Ordinaria","[""Álvaro Hernán Prada Artunduaga""]","Trámite en Comisión","Comisión Sexta o de Transportes y Comunicaciones","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/vehiculos-doble-cabina,"“Por medio del cual se adiciona un parágrafo al artículo 83 de la ley 769 de 2002, permitiendo transportar diez (10) pasajeros más el conductor en vehículos doble cabina”",""
048/2018C,,"IMPUESTO PREDIAL","Ley Ordinaria","[""H.S.David Alejandro Barguil Assis"",""H.S.Laureano Augusto Acuña Díaz"",""H.S.Juan Diego Gómez Jiménez"",""H.S.Carlos Andres Trujillo Gonzalez"",""H.S.Nora María García Burgos"",""H.S.Miguel Angel Barreto Castillo"",""H.S.Myriam Alicia Paredes Aguirre"",""H.S.Juan Carlos García Gómez"",""H.R.María Cristina Soto De Gómez"",""H.R.Adriana Magali Matiz Vargas"",""H.R.Yamil Hernando Arana Padaui"",""H.R.Jaime Felipe Lozada Polanco"",""y otras firmas.""]","Trámite en Plenaria","Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/impuesto-predial-3,"POR MEDIO DE LA CUAL SE ESTABLECE UN LÍMITE AL INCREMENTO ANUAL DEL IMPUESTO PREDIAL UNIFICADO PRODUCTO DE ACTUALIZACIONES CATASTRALES Y SE DICTAN OTRAS DISPOSICIONES","En este contexto se propone un proyecto de ley dirigido a ponerle un límite a los incrementos anuales de valor liquidado por concepto del IPU. En concreto, se busca introducir un tope al incremento anual del impuesto predial unificado (IPU) para predios residenciales producto de actualizaciones catastrales. Para los predios residenciales urbanos, el aumento en el cobro total del IPU de una vigencia a otra no podrá exceder en más de un 50% el monto liquidado por el mismo concepto en el año inmediatamente anterior."
047/2018C,,USURA,"Ley Ordinaria","[""H.S.David Alejandro Barguil Assis"",""H.S.Juan Diego Gómez Jiménez"",""H.S.Carlos Andres Trujillo Gonzalez"",""H.S.Carlos Eduardo Enríquez Maya"",""H.S.Nora María García Burgos"",""H.S.Efraín José Cepeda Sarabia"",""H.S.Miguel Angel Barreto Castillo"",""H.S.Myriam Alicia Paredes Aguirre"",""H.R.María Cristina Soto De Gómez"",""H.R.Adriana Magali Matiz Vargas"",""H.R.Yamil Hernando Arana Padaui""]",Archivado,"Comisión Tercera o de Hacienda y Crédito Público","Cámara",2018-2022,2018-2019,https://www.camara.gov.co/usura,"POR MEDIO DE LA CUAL SE FACULTA A LA SUPERINTENDENCIA FINANCIERA DE COLOMBIA PARA CERTIFICAR EL INTERÉS BANCARIO CORRIENTE PARA CADA UNA DE LAS LÍNEAS Y/O MODALIDADES DE CRÉDITO EXISTENTES","El objeto de esta iniciativa es facultar a la Superintendencia Financiera para certificar el interés bancario corriente para cada una de las líneas y/o modalidades de crédito existentes, esto con el fin de lograr principalmente la flexibilización del límite remuneratorio máximo que para las operaciones activas de créditos establece el código penal al tipificar la usura como: “…la utilidad o ventaja que exceda en la mitad del interés bancario corriente que para el período correspondiente estén cobrando los bancos, según certificación de la Superintendencia Bancaria…” Y dado que como lo ha expresado el Ministerio de Hacienda:

 “las tasas de interés son el mecanismo por medio del cual los establecimientos de crédito fijan el precio del perfil de riesgo del tomador del crédito. Ante una población con perfiles de riesgo heterogéneos, es probable que, si el tope a las tasas de interés está alejado de las condiciones que existen en el mercado de crédito, por ser muy bajo, el segmento más riesgoso de la población quedará excluido del mercado. Esta situación se presenta dado que la tasa de interés ofrecida no es consistente con el riesgo ni con la capacidad de pago esperada de este segmento. En este escenario, es probable que estos potenciales tomadores de crédito recurran a mercados informales en condiciones financieras aún menos favorables.” 

Además, la Corte Constitucional en la Sentencia C 333/01 estableció que “…resulta claro que, dada la mutabilidad del entorno económico y financiero, el legislador ha estimado necesario, para la defensa del interés jurídico que se intenta proteger con el tipo de la usura, atribuir a las autoridades administrativas la potestad de complementarlo y para ese efecto les otorga un cierto margen de apreciación…”

Entonces, al darle a la Superintendencia Financiera esta facultad se lograría complementar efectivamente la defensa del interés jurídico que protege el tipo de la usura, manteniendo los límites a las tasas de interés con el fin de proteger a los usuarios del sistema financiero de posibles abusos, pero sobre todo que esta certificación diferenciada llevaría a un tipo de usura más acorde a la realidad del comportamiento del mercado de crédito en el país, y en consecuencia a que las tasas de interés máximas permitidas estuvieran en mayor sintonía con las dinámicas propias del mercado del crédito."
